alpha,W1_U_s,W2_U_s,W3_U_s,T1_E2E_s,T2_E2E_s,T3_E2E_s,rho_U,rho_H,rho_U_reference_line
0.7374371859296482,0.6978636212538669,1.095915868662705,,0.983036767021357,1.646957978337635,,1.0896427147128438,0.1802025018388388,4.441695291091656
0.7419597989949749,0.7238075783606914,1.148135882658218,,1.012959458480833,1.707135461038451,,1.1087406396055712,0.1802025018388388,4.468935671071093
0.7464824120603015,0.751226860557596,1.204223678694813,,1.0444994318556573,1.7714646394308855,,1.1285199572595856,0.1802025018388388,4.496176051050531
0.7510050251256282,0.7802355841250892,1.2645755040986844,,1.0777785387124779,1.8403572314134116,,1.149017797048357,0.1802025018388388,4.523416431029969
0.7555276381909548,0.81095912614321,1.3296402991964338,,1.112930463812748,1.9142787926754596,,1.1702740358426742,0.1802025018388388,4.550656811009407
0.7600502512562815,0.8435354859781709,1.3999284369022114,,1.150102140542379,1.9937575641705776,,1.192331556937091,0.1802025018388388,4.577897190988844
0.7645728643216081,0.8781168429437476,1.4760222215051697,,1.1894553687336913,2.079395091225007,,1.2152365388206212,0.1802025018388388,4.6051375709682825
0.7690954773869347,0.9148713431522828,1.5585885679856548,,1.2311686687469896,2.1718790373150183,,1.2390387778834844,0.1802025018388388,4.6323779509477205
0.7736180904522614,0.9539851549614382,1.6483944014678698,,1.2754394122066035,2.2719987340981502,,1.2637920498056852,0.1802025018388388,4.659618330927158
0.7781407035175879,0.9956648402205086,1.746325473166702,,1.322486277745143,2.3806641663559205,,1.2895545151471368,0.1802025018388388,4.686858710906595
0.7826633165829145,1.0401400980726396,1.8534094987712413,,1.3725520898536923,2.4989293004732964,,1.3163891755779442,0.1802025018388388,4.714099090886033
0.7871859296482412,1.087666949821536,1.9708448081029462,,1.4259071109159502,2.6280209484317245,,1.34436438828208,0.1802025018388388,4.741339470865471
0.7917085427135678,1.1385314478942843,2.1000360806255767,,1.4828528712999867,2.7693747455769313,,1.3735544473762626,0.1802025018388388,4.768579850844908
0.7962311557788945,1.193054009962428,2.242639273102638,,1.543726640738859,2.9246803527954497,,1.4040402427557606,0.1802025018388388,4.795820230824346
0.8007537688442211,1.2515945017776353,2.4006185872584656,,1.608906667119431,3.0959387360820068,,1.4359100086695102,0.1802025018388388,4.823060610803784
0.8052763819095478,1.3145582204840771,2.576319372632332,,1.6788183374807253,3.285535424765578,,1.4692601766128024,0.1802025018388388,4.850300990783222
0.8097989949748744,1.3824029657262076,2.772562359306747,,1.7539414521578596,3.496335150310001,,1.5041963499008215,0.1802025018388388,4.87754137076266
0.814321608040201,1.4556474309447092,2.9927667940457034,,1.834818848786548,3.731805447869331,,1.5408344206697187,0.1802025018388388,4.904781750742098
0.8188442211055277,1.5348812047287264,3.2411132708127486,,1.92206667122176,3.9961800219387658,,1.5793018541954538,0.1802025018388388,4.932022130721536
0.8233668341708543,1.6207767458347586,3.522761882138548,,2.0163866532285506,4.294677515066081,,1.6197391705190927,0.1802025018388388,4.959262510700973
0.827889447236181,1.714103790712205,3.8441487270392387,,2.118580883346065,4.633798730446908,,1.6623016596714195,0.1802025018388388,4.986502890680411
0.8324120603015075,1.81574677619918,4.213395408895529,,2.229569642781717,5.021736960200553,,1.7071613746250698,0.1802025018388388,5.013743270659848
0.8369346733668341,1.9267260222247748,4.64088474539262,,2.3504130724049146,5.468954663892849,,1.7545094558935617,0.1802025018388388,5.040983650639286
0.8414572864321608,2.0482236333843753,5.140086503397495,,2.4823376415036607,5.9890103377760155,,1.8045588540014608,0.1802025018388388,5.068224030618723
0.8459798994974874,2.1816153630262947,5.728768828591557,,2.6267686789800098,6.599771278638936,,1.8575475316067238,0.1802025018388388,5.0954644105981615
0.8505025125628141,2.3285100656587296,6.430821945077165,,2.7853706139545036,7.325238859808662,,1.9137422468486078,0.1802025018388388,5.1227047905775995
0.8550251256281407,2.490798881088781,7.279086275471164,,2.960097095633571,8.198378522700693,,1.973443044843885,0.1802025018388388,5.149945170557038
0.8595477386934673,2.6707170016115804,8.319892314727538,,3.1532538770117635,9.265661883667853,,2.0369886169497704,0.1802025018388388,5.177185550536475
0.864070351758794,2.870921851896604,9.620651243340612,,3.3675783341610415,10.594660026009437,,2.104762729898192,0.1802025018388388,5.204425930515913
0.8685929648241206,3.094592878459495,11.283180608745319,,3.606340871693566,12.28737241335341,,2.1772019825524325,0.1802025018388388,5.231666310495351
0.8731155778894473,3.345560079416856,13.468532695462557,,3.8734754141055245,14.505059182979842,,2.2548052215344994,0.1802025018388388,5.258906690474788
0.8776381909547739,3.628471175923213,16.446826369103988,,4.173748973816716,17.518077783030943,,2.338145044917704,0.1802025018388388,5.286147070454226
0.8821608040201006,3.949011352209711,20.707324579742373,,4.512984339694773,21.815966372852447,,2.4278819549571904,0.1802025018388388,5.313387450433664
0.8866834170854272,4.314195428818142,27.235044887684268,,4.898355904842205,28.384061657872344,,2.5247818999443954,0.1802025018388388,5.340627830413101
0.8912060301507537,4.732761236840045,38.346606051788456,,5.338787606916744,39.5393546100818,,2.6297381913970472,0.1802025018388388,5.367868210392539
0.8957286432160804,5.215706552522121,61.073638634352044,,5.845495617099396,62.31391258164654,,2.7437991249998106,0.1802025018388388,5.395108590371977
0.900251256281407,5.777033112579026,131.49855105135333,,6.432739675188415,132.79065999471206,,2.8682031155539587,0.1802025018388388,5.422348970351415
0.9047738693467337,6.43479489866751,,1631.9781440102308,7.1188807797025655,,1634.6583600361446,3.004423843997155,0.1802025018388388,5.449589350330853
0.9092964824120603,7.2126027495127065,,48.007608937941356,7.927898019508951,,50.812662519700005,3.154228911010863,0.1802025018388388,5.47682973031029
0.9138190954773869,8.141829210044326,,23.819431452066123,8.891609490000603,,26.762425073664897,3.3197569588190134,0.1802025018388388,5.504070110289728
0.9183417085427136,9.264915975521271,,15.607867982383713,10.05300114346392,,18.70408115592798,3.503620421153605,0.1802025018388388,5.531310490269166
0.9228643216080402,10.640469080904133,,11.481953970600737,11.471350915228951,,14.749353809673684,3.70904441978802,0.1802025018388388,5.558550870248603
0.9273869346733669,12.351351691517332,,9.004843156760735,13.230361264853242,,12.464753951878043,3.9400575670412534,0.1802025018388388,5.585791250228041
0.9319095477386935,14.518002547410243,,7.355930438868464,15.451533212541003,,11.033925601165178,4.20175880765654,0.1802025018388388,5.613031630207479
0.9364321608040201,17.32129019163393,,6.181488412362131,18.317099890475014,,10.108599709500142,4.500698169466096,0.1802025018388388,5.640272010186917
0.9409547738693468,21.04374367986415,,5.303994209599913,22.11137303034565,,9.518384113299591,4.845432497340097,0.1802025018388388,5.667512390166355
0.9454773869346734,26.148627928943547,,4.624572505262309,27.299991711982766,,9.17390013919287,5.247357773617157,0.1802025018388388,5.694752770145793
0.95,33.4436889370641,,4.0837917603200085,34.69393509020917,,9.028648874673964,5.72199315012523,0.1802025018388388,5.72199315012523
