p_LoS,kappa,p1_feasible,p3_feasible,alpha,B_UH_MHz,a1,a2,a3,rho_U,rho_H,AWSS_soft_P1,AWSS_soft_P3,AWSS_gain_abs,AWSS_gain_pct,self_throttling_active
0.7954545454545454,7.0,False,True,0.35,1.2,1.0,1.0,0.25,0.7897802885793466,0.7250737779508604,,2.02456286849975,,,True
0.8727272727272727,7.0,False,True,0.35,1.2,1.0,1.0,0.25,0.7897802885793466,0.6738210708509077,,2.23207850940721,,,True
0.95,7.0,False,True,0.35,1.2,1.0,1.0,0.25,0.7897802885793466,0.6225683637509549,,2.42871101021289,,,True
0.1,8.0,False,True,0.35,1.0,1.0,1.0,0.0,0.7220848352725454,0.7231074388421697,,1.471302595853645,,,True
0.17727272727272728,8.0,False,True,0.35,1.0,1.0,1.0,0.0,0.7220848352725454,0.6918676935621985,,1.609661139028118,,,True
0.2545454545454545,8.0,False,True,0.35,1.0,1.0,1.0,0.0,0.7220848352725454,0.6606279482822274,,1.736008113555102,,,True
0.3318181818181818,8.0,False,True,0.35,1.0,1.0,1.0,0.0,0.7220848352725454,0.6293882030022561,,1.8523029070099588,,,True
0.40909090909090906,8.0,False,True,0.35,1.0,1.0,1.0,0.0,0.7220848352725454,0.5981484577222849,,1.960193278213755,,,True
0.48636363636363633,8.0,False,True,0.35,1.0,1.0,1.0,0.0,0.7220848352725454,0.5669087124423138,,2.061028430822693,,,True
0.5636363636363636,8.0,False,True,0.35,1.0,1.0,1.0,0.0,0.7220848352725454,0.5356689671623427,,2.155904207038753,,,True
0.6409090909090909,8.0,False,True,0.35,1.2,1.0,1.0,0.0,0.6017373627271212,0.6305365273529644,,2.2857116199056313,,,True
0.7181818181818181,8.0,False,True,0.35,1.2,1.0,1.0,0.0,0.6017373627271212,0.5914868457530004,,2.4505864957531203,,,True
0.7954545454545454,8.0,False,True,0.35,1.2,1.0,1.0,0.25,0.9026060440906818,0.8286557462295547,,1.6794112455114028,,,True
0.8727272727272727,8.0,False,True,0.35,1.2,1.0,1.0,0.25,0.9026060440906818,0.7700812238296089,,1.911779339174944,,,True
0.95,8.0,False,True,0.35,1.2,1.0,1.0,0.25,0.9026060440906818,0.7115067014296628,,2.1318395023466046,,,True
0.1,9.0,False,True,0.35,1.0,1.0,0.75,0.0,0.660030669741311,0.6609653933166707,,1.700806238657272,,,True
0.17727272727272728,9.0,False,True,0.35,1.0,1.0,0.75,0.0,0.660030669741311,0.632410313646697,,1.7975250018048623,,,True
0.2545454545454545,9.0,False,True,0.35,1.0,1.0,0.75,0.0,0.660030669741311,0.6038552339767235,,1.888271755028573,,,True
0.3318181818181818,9.0,False,True,0.35,1.0,1.0,0.75,0.0,0.660030669741311,0.5753001543067497,,1.9738926751761217,,,True
0.40909090909090906,9.0,False,True,0.35,1.0,1.0,1.0,0.0,0.8123454396816137,0.6729170149375705,,1.521257909513604,,,True
0.48636363636363633,9.0,False,True,0.35,1.0,1.0,1.0,0.0,0.8123454396816137,0.637772301497603,,1.6390413405545017,,,True
0.5636363636363636,9.0,False,True,0.35,1.2,1.0,1.0,0.0,0.6769545330680113,0.7532844850720442,,1.7414768393134548,,,True
0.6409090909090909,9.0,False,True,0.35,1.2,1.0,1.0,0.0,0.6769545330680113,0.7093535932720848,,1.9930448526624391,,,True
0.7181818181818181,9.0,False,True,0.35,1.2,1.0,1.0,0.0,0.6769545330680113,0.6654227014721253,,2.2100002913735852,,,True
0.7954545454545454,9.0,False,True,0.35,1.2,1.0,1.0,0.0,0.6769545330680113,0.621491809672166,,2.400684225469435,,,True
0.8727272727272727,9.0,False,True,0.35,1.2,1.0,1.0,0.0,0.6769545330680113,0.5775609178722065,,2.571296429232848,,,True
0.95,9.0,False,True,0.35,1.2,1.0,1.0,0.0,0.6769545330680113,0.5336300260722471,,2.7263383398117367,,,True
